ScreenTime,SleepHours,LateNightUsage,ActivityLevel,DietQuality,SittingTime,InactivityPeriods,StressLevel,Gender,MealsPerDay,CalorieIntake,BMI,Fatigue,dopamine_score,lifestyle_risk,health_score,bmi_category,FutureHealthRisk,DiabetesRisk,AnemiaRisk,PCOSRisk
8,7.3,1,1,1,8,3,1,0,2,944,23.9188302920412,Medium,4.5,3.7,3.52,1,Medium,Medium,Medium,Medium
1,5.8,0,2,1,9,2,0,1,2,1586,21.0828132906055,Medium,0.5,3.3,3.22,1,Low,Low,Medium,Low
7,4.9,1,0,0,5,4,0,1,5,3030,27.281746031746035,High,4.0,2.7,1.96,2,Medium,High,Medium,Medium
5,5.5,1,2,0,10,0,1,1,1,580,33.76038781163435,High,3.0,3.4,2.8000000000000003,3,Medium,Medium,High,Medium
5,5.5,0,0,1,5,2,1,1,1,868,23.875114784205696,Medium,2.5,2.5,2.5,1,Medium,Medium,Medium,Medium
7,6.0,1,1,0,9,1,2,1,4,3289,25.153150229218223,High,4.0,3.8,2.7,2,High,High,High,High
2,6.1,0,2,0,11,3,0,1,2,1640,29.17488494411571,Low,1.0,4.199999999999999,3.04,2,Medium,Low,Medium,Low
3,7.3,0,2,0,2,0,1,1,5,3472,18.68512110726644,Low,1.5,1.0,3.52,1,Medium,Medium,Medium,Low
5,7.9,1,1,2,3,1,1,0,5,2918,20.61925365062196,Low,3.0,1.6,4.06,1,Medium,Medium,Low,Medium
1,5.1,0,1,1,6,1,0,0,1,1136,31.13898513223104,Medium,0.5,2.1,2.64,3,Medium,Medium,Medium,Medium
1,6.9,1,0,1,6,0,0,1,2,1726,14.202752177755334,Medium,1.0,1.7999999999999998,3.06,0,Medium,Medium,Medium,Low
8,6.0,1,2,1,9,3,0,1,2,1346,23.529411764705884,Medium,4.5,3.6,3.3000000000000003,1,Medium,Low,Medium,Low
8,5.5,1,1,2,10,2,0,0,2,865,19.28937926777516,High,4.5,3.6,3.1,1,Medium,Medium,Low,Medium
3,5.7,1,1,2,11,1,0,1,3,1979,32.45567771512029,Medium,2.0,3.6,3.18,3,Medium,Medium,Low,Medium
2,4.4,1,2,0,6,2,2,1,5,3029,33.12130678610411,High,1.5,3.2,2.3600000000000003,3,Medium,Medium,High,Medium
2,7.9,1,0,0,2,0,0,0,3,2258,27.68877813377636,Medium,1.5,0.6,3.16,2,Medium,Medium,Medium,Medium
8,6.2,1,2,1,6,2,2,0,1,588,16.372080590731397,High,4.5,3.2,3.3800000000000003,0,Medium,Low,Medium,Medium
8,7.4,0,1,2,6,3,2,1,1,82,25.082863029651524,High,4.0,3.5,3.86,2,Medium,Medium,Medium,Medium
8,6.5,0,0,2,8,3,2,1,5,2678,16.731112433075552,High,4.0,4.1,3.2,0,Medium,High,Low,High
6,7.8,0,0,0,4,2,2,0,2,1534,16.937031879257784,High,3.0,2.6,3.12,0,High,Medium,High,Medium
7,4.2,0,0,2,7,0,1,0,3,2423,29.06877329776684,Medium,3.5,2.5,2.28,2,Medium,High,Medium,High
8,4.9,0,1,0,7,0,2,1,3,2440,19.81405273586343,High,4.0,2.9000000000000004,2.26,1,High,Medium,High,High
5,6.1,0,2,1,10,3,1,1,1,1283,30.103806228373703,Medium,2.5,4.3,3.34,3,Medium,Medium,Medium,Medium
5,7.4,1,2,2,7,1,1,1,3,2104,17.92821542543655,Low,3.0,2.8,4.16,0,Low,Low,Low,Low
7,5.6,0,2,2,4,3,2,0,1,962,22.43230251562249,High,3.5,2.8999999999999995,3.44,1,Medium,Medium,Medium,Medium
2,5.6,0,0,1,9,2,0,1,4,3186,21.19274241522903,Medium,1.0,3.3,2.54,1,Medium,Medium,Medium,Medium
7,7.0,0,2,1,10,0,0,0,1,591,20.97117202268431,Medium,3.5,3.0,3.7,1,Low,Low,Medium,Low
2,4.4,1,2,0,10,1,1,1,1,1633,21.887076365377386,High,1.5,3.7,2.3600000000000003,1,Medium,Low,High,Medium
3,6.6,1,2,2,7,4,2,0,5,2819,26.48553974966893,Medium,2.0,4.1,3.84,2,Medium,Medium,Low,Medium
7,5.9,0,0,2,3,4,0,0,1,1627,28.720083246618103,High,3.5,2.1,2.9600000000000004,2,Medium,High,Low,Medium
7,5.1,1,1,0,2,0,2,1,3,1855,20.6758034026465,High,4.0,1.4,2.34,1,High,Medium,High,High
4,4.8,1,1,1,2,2,1,0,4,3342,20.060954438486167,Medium,2.5,1.6,2.52,1,Medium,Medium,Medium,Medium
7,7.5,1,2,2,10,3,1,1,4,2588,33.71488033298647,Medium,4.0,4.3,4.2,3,Medium,Medium,Low,Medium
7,4.3,0,1,1,9,1,0,1,5,2697,26.26494384736143,Medium,3.5,3.0,2.32,2,Medium,Medium,Medium,Medium
8,6.5,1,0,2,6,2,1,1,1,1409,33.94930751128428,High,4.5,2.8,3.2,3,Medium,High,Low,High
7,4.5,0,0,1,2,3,2,0,5,3019,21.82995219993225,High,3.5,2.3,2.1,1,High,High,Medium,High
4,6.4,1,2,0,7,0,2,0,2,1328,33.09042236763832,Medium,2.5,2.9000000000000004,3.1600000000000006,3,Medium,Medium,High,Medium
8,5.3,1,2,0,2,0,0,0,5,3457,30.48665738266401,High,4.5,0.6,2.72,3,Medium,Medium,Medium,Medium
3,4.8,1,2,2,2,3,0,0,4,3158,19.49317738791424,Medium,2.0,1.5,3.12,1,Low,Low,Low,Low
4,5.2,0,1,2,6,4,2,0,2,1662,20.52892162782273,Medium,2.0,3.8,2.98,1,Medium,Medium,Medium,Medium
3,4.6,1,1,1,5,1,1,1,4,2964,28.841531805800347,Medium,2.0,2.2,2.4399999999999995,2,Medium,Medium,Medium,Medium
8,4.8,0,0,0,9,4,0,1,1,1719,26.14268848035082,High,4.0,3.9,1.92,2,Medium,High,High,Medium
8,4.3,0,0,2,9,2,2,1,1,1322,22.99262444384723,High,4.0,4.1,2.32,1,High,High,Medium,High
8,5.0,0,1,1,8,1,0,1,3,1997,14.044505477357136,Medium,4.0,2.7,2.6,0,Medium,Medium,Medium,Low
8,7.4,0,0,1,3,4,1,0,2,1136,18.730489073881373,Medium,4.0,2.5,3.26,1,Medium,Medium,Medium,Medium
7,7.8,1,1,2,8,0,2,1,5,3208,34.193213296398895,High,4.0,3.2,4.02,3,Medium,High,Low,High
4,7.9,1,2,0,8,2,1,0,3,2303,31.244992789617044,Medium,2.5,3.4,3.76,3,Medium,Medium,Medium,Medium
7,4.9,0,1,2,10,1,1,1,1,911,27.77427092538821,High,3.5,3.7,2.8600000000000003,2,Medium,Medium,Medium,Medium
1,4.1,0,0,0,3,1,0,1,4,3273,29.752066115702483,Medium,0.5,1.2,1.64,2,Medium,Medium,Medium,Medium
8,6.8,1,2,0,5,1,2,0,3,1950,18.730489073881373,High,4.5,2.6,3.3200000000000003,1,Medium,Medium,High,Medium
7,6.4,0,1,0,2,2,2,0,1,1737,22.060353798126947,High,3.5,2.0,2.8600000000000003,1,Medium,Medium,High,Medium
3,6.4,1,0,0,9,0,0,0,2,1311,24.508945765204302,Medium,2.0,2.7,2.5600000000000005,1,Medium,Medium,Medium,Medium
4,5.5,0,0,0,5,3,0,0,5,3280,21.33821063862216,Medium,2.0,2.4,2.2,1,Medium,Medium,Medium,Medium
5,4.8,1,0,1,7,1,1,1,3,2250,23.40750912892856,Medium,3.0,2.8,2.22,1,Medium,High,Medium,Medium
5,6.9,0,2,1,2,2,2,1,4,2687,24.088223117166624,Low,2.5,2.0,3.66,1,Medium,Medium,Medium,Medium
2,6.2,0,0,2,9,0,0,1,5,3497,31.624219935908247,Medium,1.0,2.7,3.0800000000000005,3,Medium,High,Low,Medium
1,5.1,1,0,0,2,2,0,0,3,1929,16.72190868643435,High,1.0,1.2,2.04,0,Medium,Medium,Medium,Medium
1,4.1,1,1,0,2,2,1,1,1,1267,20.761245674740486,Medium,1.0,1.6,1.94,1,Medium,Medium,High,Medium
5,6.5,0,0,0,5,0,2,0,4,2890,28.88888888888889,Medium,2.5,2.3,2.6,2,High,High,High,High
1,7.1,0,0,1,5,0,2,0,3,1990,18.25631871475516,Medium,0.5,2.3,3.14,0,Medium,Medium,Medium,Medium
1,7.3,0,0,0,3,1,1,0,1,184,16.037956497043,Medium,0.5,1.6,2.92,0,Medium,Medium,High,Medium
2,4.6,0,1,0,6,1,1,0,1,1215,26.528510346119035,Medium,1.0,2.5,2.14,2,Medium,Medium,High,Medium
2,5.3,0,2,2,5,3,2,1,3,2184,23.198315069747565,Medium,1.0,3.2,3.3200000000000003,1,Medium,Medium,Medium,Medium
3,6.6,0,0,0,3,2,1,0,1,45,20.82999519307803,Medium,1.5,1.9,2.64,1,Medium,Medium,High,Medium
6,5.6,0,1,2,10,4,0,0,4,2764,24.801587301587304,Medium,3.0,4.2,3.14,1,Medium,Medium,Low,Medium
1,6.8,0,1,1,8,3,1,0,1,837,29.77777777777778,Low,0.5,3.7,3.32,2,Medium,Medium,Medium,Medium
8,4.1,0,2,0,5,4,2,1,5,3218,24.816326530612244,High,4.0,3.5,2.24,1,High,Medium,High,Medium
1,5.6,0,0,0,3,3,0,0,1,755,20.43816558499767,High,0.5,1.7999999999999998,2.24,1,Medium,Medium,High,Medium
5,7.8,1,2,1,4,1,1,1,3,2391,34.85018426534209,Low,3.0,1.9,4.0200000000000005,3,Medium,Medium,Medium,Medium
7,5.7,1,0,2,10,1,1,1,2,1511,32.88241415192508,High,4.0,3.7,2.8800000000000003,3,Medium,High,Low,High
8,6.3,1,1,2,2,1,1,0,5,3405,22.408786769347305,Medium,4.5,1.2999999999999998,3.42,1,Medium,High,Low,Medium
8,4.3,0,1,0,9,3,1,0,3,2161,30.48665738266401,High,4.0,4.0,2.02,3,High,Medium,High,Medium
4,4.8,0,2,2,5,3,0,0,2,1703,20.66115702479339,Low,2.0,2.4,3.12,1,Low,Low,Low,Low
2,5.3,0,0,0,6,0,0,1,2,1553,26.25072494734593,Medium,1.0,1.7999999999999998,2.12,2,Medium,Medium,Medium,Medium
8,6.2,0,0,0,8,0,1,0,2,1196,24.96494647925858,Medium,4.0,2.8,2.4800000000000004,1,High,High,High,Medium
5,6.4,1,2,1,8,1,2,0,5,2872,37.27906670760054,Medium,3.0,3.5,3.4600000000000004,3,Medium,Medium,Medium,Medium
8,7.1,0,1,1,9,2,0,1,5,2908,24.690405462752206,Medium,4.0,3.3,3.4399999999999995,1,Medium,Medium,Low,Medium
5,4.2,0,0,2,10,0,0,1,3,2487,27.68166089965398,Medium,2.5,3.0,2.28,2,Medium,High,Low,Medium
1,4.9,1,1,1,9,3,2,1,1,435,27.70083102493075,High,1.0,4.4,2.56,2,Medium,Medium,High,Medium
2,5.1,1,2,1,7,3,0,0,3,2124,21.952479338842977,Medium,1.5,3.0,2.94,1,Low,Low,Medium,Low
5,7.6,1,0,2,8,3,1,0,5,2948,18.961927424152293,Low,3.0,3.7,3.64,1,Medium,High,Low,Medium
6,5.3,1,0,2,10,2,2,0,4,2729,22.308149910767405,High,3.5,4.4,2.72,1,Medium,High,Medium,High
6,7.1,0,2,0,11,3,2,1,4,3426,19.227687870533565,High,3.0,4.999999999999999,3.44,1,Medium,Medium,Medium,Medium
3,7.9,1,0,0,3,2,0,1,2,1487,20.515086478979924,Medium,2.0,1.5,3.16,1,Medium,Medium,Medium,Low
4,6.7,1,2,0,11,1,2,0,4,2872,20.690494543389185,Medium,2.5,4.4,3.28,1,Medium,Medium,High,Medium
7,7.5,0,1,2,4,1,0,0,2,1699,29.17488494411571,Low,3.5,1.5,3.9,2,Medium,Medium,Low,Medium
8,5.8,1,2,1,3,2,0,0,4,3310,24.740937287102444,Medium,4.5,1.5,3.22,1,Medium,Medium,Low,Low
1,4.6,1,0,0,3,1,1,0,1,1665,36.40191219683347,High,1.0,1.6,1.84,3,High,Medium,High,High
2,7.6,1,1,1,2,1,2,0,2,1569,25.640242971826257,Medium,1.5,1.7,3.64,2,Medium,Medium,Medium,Medium
8,5.6,0,1,0,6,1,2,0,3,2142,23.61275088547816,High,4.0,2.8999999999999995,2.54,1,High,Medium,High,High
4,6.1,1,0,2,10,3,1,0,1,653,31.64556962025316,High,2.5,4.3,3.04,3,Medium,Medium,Medium,Medium
6,7.9,0,0,2,10,0,2,1,3,2234,23.88844098062049,High,3.0,3.8,3.76,1,Medium,High,Low,High
3,4.9,1,2,1,5,1,0,0,2,1064,26.511804065143288,Medium,2.0,1.8,2.86,2,Low,Low,Medium,Low
4,4.7,1,2,1,5,1,1,1,2,1294,18.61970025335001,Medium,2.5,2.2,2.78,1,Medium,Low,Medium,Medium
3,5.8,0,0,1,7,3,1,1,3,2018,32.36854981369265,Medium,1.5,3.4,2.62,3,Medium,High,Medium,Medium
8,6.5,1,2,0,11,3,2,1,1,1390,20.199469763918696,High,4.5,4.999999999999999,3.2,1,Medium,Medium,High,Medium
7,4.1,1,1,0,7,0,1,0,1,159,30.86300682844026,High,4.0,2.5,1.94,3,High,Medium,High,Medium
4,6.4,1,0,0,11,3,0,1,3,1965,16.105878645705683,Medium,2.5,4.199999999999999,2.5600000000000005,0,Medium,Medium,Medium,Low
3,5.2,1,1,0,7,0,2,1,2,1528,20.199469763918696,High,2.0,2.9000000000000004,2.38,1,Medium,Medium,High,Medium
1,6.3,0,1,2,8,1,1,1,1,981,36.40191219683347,Low,0.5,3.1,3.42,3,Medium,Medium,Low,Medium
3,5.7,1,2,2,6,4,0,1,1,1626,26.448979591836736,Medium,2.0,3.0,3.4800000000000004,2,Low,Low,Low,Low
6,6.1,1,0,1,5,0,1,1,3,1890,27.76342975206612,Medium,3.5,1.9,2.74,2,Medium,High,Medium,Medium
6,7.4,1,1,0,9,1,1,1,1,1592,21.26654064272212,High,3.5,3.3999999999999995,3.26,1,Medium,Medium,Medium,Medium
6,6.6,0,2,1,10,3,1,0,2,1508,29.40759637188209,Medium,3.0,4.3,3.54,2,Medium,Medium,Medium,Medium
7,6.5,0,0,0,6,3,0,0,1,1107,27.25088744666356,Medium,3.5,2.7,2.6,2,Medium,Medium,Medium,Medium
5,7.1,1,1,1,6,0,2,0,3,2220,17.306122448979593,Medium,3.0,2.6,3.4399999999999995,0,Medium,Medium,Medium,Medium
1,6.1,1,2,0,7,3,1,1,5,2623,19.14672216441207,Low,1.0,3.4,3.04,1,Medium,Low,Medium,Low
2,4.2,0,1,2,6,3,2,1,4,3212,17.916330735465376,Medium,1.0,3.5,2.58,0,Medium,Medium,Medium,Medium
6,7.6,1,0,1,10,0,2,1,3,2131,19.53542321662953,High,3.5,3.8,3.34,1,Medium,High,Medium,Medium
7,7.6,0,2,0,4,0,2,0,1,1509,25.558846200657225,High,3.5,2.0,3.64,2,Medium,Medium,High,Medium
7,4.6,1,0,0,5,0,2,1,1,161,23.54788069073783,High,4.0,2.3,1.84,1,High,Medium,High,High
2,6.6,1,1,1,5,3,2,0,5,3226,20.00656932126967,Medium,1.5,3.2,3.24,1,Medium,Medium,Medium,Medium
4,4.9,1,2,0,8,4,1,0,5,3123,19.72386587771203,Medium,2.5,4.0,2.56,1,Medium,Medium,High,Medium
3,4.4,1,0,2,3,0,2,0,4,3252,20.227025721531216,High,2.0,1.7,2.3600000000000003,1,Medium,High,Medium,High
4,5.6,1,1,0,10,2,1,0,5,2533,17.555619394171533,High,2.5,4.0,2.54,0,Medium,Medium,High,Medium
4,7.9,0,0,2,2,2,1,0,1,1153,22.22222222222222,Low,2.0,1.6,3.76,1,Medium,Medium,Low,Medium
7,7.7,1,2,2,7,2,1,0,2,1583,22.20633068613798,Medium,4.0,3.1,4.28,1,Low,Medium,Low,Medium
6,4.6,1,2,0,5,1,1,1,2,1424,31.24876389383331,High,3.5,2.2,2.44,3,Medium,Medium,High,Medium
7,5.4,1,1,2,8,3,1,1,3,1928,29.1363163371488,Medium,4.0,3.7,3.06,2,Medium,Medium,Low,Medium
5,6.2,1,2,1,11,4,1,0,1,626,27.01685988851271,Medium,3.0,4.9,3.3800000000000003,2,Medium,Low,Medium,Medium
8,7.1,0,0,2,3,0,0,0,1,1684,23.40750912892856,Medium,4.0,0.8999999999999999,3.44,1,Medium,Medium,Low,Medium
6,7.7,0,0,0,3,2,2,1,1,1339,17.374452871796585,High,3.0,2.3,3.08,0,High,Medium,High,Medium
1,4.5,1,1,1,2,3,1,1,2,1638,18.612244897959183,Medium,1.0,1.9,2.4,1,Medium,Medium,Medium,Medium
5,5.8,0,2,2,10,1,1,0,1,1335,16.000483033450067,Medium,2.5,3.7,3.52,0,Low,Low,Medium,Low
1,4.8,1,0,0,3,1,2,0,5,2820,17.165506694547613,High,1.0,2.0,1.92,0,High,Medium,High,Medium
5,6.4,1,1,0,2,2,0,1,2,1072,18.608223062381853,Low,3.0,1.2,2.8600000000000003,1,Medium,Medium,Medium,Low
1,5.4,0,2,2,9,3,1,0,2,1490,16.17777235127133,Medium,0.5,4.0,3.3600000000000003,0,Low,Low,Medium,Low
2,4.8,0,1,2,3,4,2,1,4,2920,19.66230766829999,Medium,1.0,2.8999999999999995,2.82,1,Medium,Medium,Medium,Medium
1,7.9,1,2,1,11,2,0,0,4,3447,19.94321254732288,Low,1.0,3.9,4.0600000000000005,1,Low,Low,Low,Low
8,4.0,1,1,2,8,1,1,0,1,444,23.38868655818771,High,4.5,3.1,2.5,1,Medium,Medium,Medium,Medium
1,4.1,0,2,0,7,1,0,0,5,3487,28.25096980941137,Medium,0.5,2.4,2.24,2,Medium,Medium,Medium,Low
2,5.7,1,2,2,3,4,0,1,1,1043,21.38394199605733,Medium,1.5,2.1,3.4800000000000004,1,Low,Low,Low,Low
8,4.9,1,2,2,9,0,0,0,5,2552,26.44628099173554,High,4.5,2.7,3.16,2,Low,Medium,Low,Medium
5,7.2,0,2,2,10,1,2,1,2,1302,22.647376960519203,Medium,2.5,4.1,4.08,1,Medium,Medium,Medium,Medium
1,4.3,1,2,1,9,1,0,1,5,2981,25.076193048107708,Medium,1.0,3.0,2.62,2,Low,Low,Medium,Low
6,6.3,1,1,0,7,2,0,1,3,2167,22.600262984878366,Medium,3.5,2.7,2.82,1,Medium,Medium,Medium,Low
8,7.0,1,1,2,4,4,0,0,2,1690,19.723183391003463,Medium,4.5,2.4,3.7,1,Low,Medium,Low,Low
8,4.6,1,2,0,7,3,1,1,1,1383,30.38501560874089,High,4.5,3.4,2.44,3,Medium,Medium,High,Medium
8,5.8,0,1,1,6,1,2,0,3,2364,22.23098712754133,High,4.0,2.8999999999999995,2.9199999999999995,1,Medium,Medium,Medium,High
3,6.8,1,1,0,9,3,2,0,2,1074,27.33991199965825,Medium,2.0,4.4,3.02,2,Medium,Medium,High,Medium
8,4.1,1,1,1,10,0,2,0,1,719,36.10694145807132,High,4.5,3.8,2.24,3,High,Medium,High,High
8,4.1,1,0,0,9,0,0,1,1,1667,32.04587620172036,High,4.5,2.7,1.64,3,High,High,High,Medium
1,7.8,1,1,0,10,3,0,0,3,1866,18.77834467120182,Medium,1.0,3.9,3.42,1,Low,Low,Medium,Low
7,7.1,1,2,1,5,3,1,1,3,2164,27.08415906989034,Medium,4.0,2.8,3.74,2,Medium,Medium,Medium,Medium
1,7.9,0,2,1,4,0,2,1,1,121,19.40935829675416,Medium,0.5,2.0,4.0600000000000005,1,Medium,Low,Medium,Medium
2,5.9,1,0,1,3,3,0,1,2,1391,29.06879615089044,Medium,1.5,1.7999999999999998,2.66,2,Medium,Medium,Medium,Medium
5,7.9,0,2,0,7,4,0,0,4,3100,30.730609418282548,Low,2.5,3.3,3.76,3,Medium,Medium,Medium,Low
3,7.5,0,2,2,11,2,1,0,1,632,24.121749046094468,Medium,1.5,4.3,4.2,1,Low,Low,Low,Low
7,4.5,0,2,1,7,2,1,1,4,3080,34.2090259199158,Medium,3.5,3.1,2.7,3,Medium,Medium,Medium,Medium
7,6.2,0,1,1,10,2,1,0,2,884,22.58955143605005,Medium,3.5,4.0,3.08,1,Medium,Medium,Medium,Medium
8,7.2,1,2,2,3,3,0,0,2,1032,24.97398543184183,Medium,4.5,1.7999999999999998,4.08,1,Low,Low,Low,Low
6,6.4,1,1,0,2,0,0,0,1,876,27.281746031746035,Medium,3.5,0.6,2.8600000000000003,2,Medium,Medium,Medium,Medium
3,7.5,0,2,1,5,0,1,1,5,2910,28.16249373095173,Low,1.5,1.9,3.9,2,Medium,Medium,Medium,Medium
7,4.9,1,1,2,11,0,2,1,1,1238,15.94387755102041,High,4.0,4.1,2.8600000000000003,0,Medium,Medium,Medium,Medium
1,5.5,1,0,2,6,4,2,0,3,2122,30.043262297708697,High,1.0,3.8,2.8000000000000003,3,Medium,High,Medium,High
5,7.7,1,1,2,3,0,2,0,1,753,21.641274238227147,Medium,3.0,1.7,3.98,1,Medium,Medium,Medium,Medium
2,6.8,1,2,2,6,3,2,0,1,791,22.47120876377142,Medium,1.5,3.5,3.92,1,Medium,Low,Medium,Medium
4,7.8,1,1,0,7,0,1,1,4,2685,28.06894434454629,Low,2.5,2.5,3.42,2,Medium,Medium,Medium,Medium
3,6.6,0,0,2,10,3,0,0,2,1349,24.43518666880308,Low,1.5,3.9,3.24,1,Medium,Medium,Low,Medium
2,5.7,1,0,2,3,4,0,1,2,1350,26.171875,Medium,1.5,2.1,2.8800000000000003,2,Medium,Medium,Low,Medium
7,7.8,1,2,1,4,4,0,1,2,1305,26.95984034172473,Medium,4.0,2.4,4.0200000000000005,2,Low,Low,Medium,Low
6,6.6,0,2,2,2,4,2,0,2,1776,35.796045785639954,Medium,3.0,2.6,3.84,3,Medium,Medium,Medium,Medium
4,7.8,0,0,2,3,1,0,1,4,3449,19.53542321662953,Low,2.0,1.2,3.72,1,Low,Medium,Low,Low
4,7.8,1,0,2,4,4,1,1,4,3227,19.56823633379624,Low,2.5,2.8,3.72,1,Medium,High,Low,Medium
1,7.8,1,1,1,4,1,1,1,5,3335,18.82711103989745,Low,1.0,1.9,3.72,1,Medium,Medium,Low,Low
5,5.7,0,2,2,8,2,2,0,2,1659,21.0771952275208,Medium,2.5,3.8,3.4800000000000004,1,Medium,Medium,Medium,Medium
5,6.0,1,0,0,3,4,1,0,4,2709,21.35779559539232,Medium,3.0,2.5,2.4000000000000004,1,Medium,High,Medium,Medium
8,4.3,1,1,0,11,2,1,0,3,1823,25.180785123966945,High,4.5,4.3,2.02,2,Medium,Medium,High,Medium
1,7.9,0,2,0,3,4,0,1,4,2555,22.647376960519203,Low,0.5,2.1,3.76,1,Low,Low,Medium,Low
8,7.3,1,0,0,9,1,0,1,1,672,29.04370898920721,High,4.5,3.0,2.92,2,Medium,Medium,Medium,Medium
4,6.6,1,0,1,8,2,0,0,4,3016,19.95728440880922,Low,2.5,3.0,2.94,1,Medium,Medium,Low,Medium
1,7.7,0,1,2,3,4,1,1,1,152,26.666666666666668,Low,0.5,2.5,3.98,2,Medium,Low,Low,Medium
1,5.8,1,1,1,8,4,2,1,4,2871,16.955017301038065,High,1.0,4.4,2.9199999999999995,0,Medium,Medium,Medium,Medium
3,4.7,1,2,1,9,3,2,1,3,2249,23.291229956104985,High,2.0,4.4,2.78,1,Medium,Medium,Medium,Medium
1,6.8,0,1,0,5,0,2,0,4,2878,26.06167930769488,Medium,0.5,2.3,3.02,2,Medium,Medium,High,Medium
7,5.5,1,1,1,5,4,1,0,4,2661,25.21735857578381,Medium,4.0,3.1,2.8,2,Medium,Medium,Medium,Medium
8,5.5,1,0,0,6,0,2,1,1,1797,33.33187140914872,High,4.5,2.6,2.2,3,High,High,High,High
4,6.0,1,0,1,6,2,0,0,1,1343,24.45356840961236,Medium,2.5,2.4,2.7,1,Medium,Medium,Medium,Medium
6,7.4,0,2,0,6,3,0,0,1,684,21.0828132906055,Medium,3.0,2.7,3.5600000000000005,1,Low,Low,Medium,Low
3,5.4,0,0,1,8,3,2,1,3,2313,17.81185847119913,High,1.5,4.1,2.46,0,Medium,Medium,Medium,High
7,7.6,1,1,1,6,3,0,0,1,54,15.698587127158554,High,4.0,2.7,3.64,0,Low,Low,Medium,Low
1,4.2,0,2,0,5,3,0,0,4,2871,29.017447199265384,Medium,0.5,2.4,2.28,2,Medium,Low,Medium,Low
1,6.3,1,2,1,6,0,2,1,1,459,20.9572742022715,Medium,1.0,2.6,3.42,1,Medium,Low,Medium,Medium
5,8.0,1,1,0,2,0,2,0,1,1113,15.149602322939025,High,3.0,1.4,3.5,0,Medium,Medium,High,Medium
2,5.0,1,0,0,3,3,2,0,2,1718,17.916330735465376,High,1.5,2.6,2.0,0,High,Medium,High,High
4,5.3,1,2,2,7,1,1,0,1,183,22.6799524092802,Medium,2.5,2.8,3.3200000000000003,1,Medium,Low,Medium,Medium
8,5.9,1,1,2,10,2,0,1,5,3196,27.18163008641324,High,4.5,3.6,3.26,2,Medium,Medium,Low,Medium
6,4.4,0,2,2,11,4,2,1,2,1459,29.43213296398892,High,3.0,5.3,2.9600000000000004,2,Medium,Medium,Medium,High
4,6.6,1,0,0,11,2,1,1,3,2367,25.847768218818715,Medium,2.5,4.3,2.64,2,Medium,High,Medium,Medium
5,6.9,1,0,1,3,1,2,0,3,1822,14.189107595701,Medium,3.0,2.0,3.06,0,Medium,Medium,Medium,Medium
8,4.1,0,1,1,9,4,1,1,2,894,36.26243885984146,High,4.0,4.3,2.24,3,Medium,Medium,Medium,High
6,5.7,1,1,0,9,3,0,1,4,2532,24.3910588392529,High,3.5,3.6,2.58,1,Medium,Medium,Medium,Medium
8,6.2,1,2,1,10,4,0,1,2,976,16.693279140659023,Medium,4.5,4.2,3.3800000000000003,0,Low,Low,Medium,Low
4,4.5,1,2,2,4,3,0,1,1,1297,26.22268470343392,Medium,2.5,2.1,3.0,2,Low,Low,Low,Low
2,5.5,0,0,1,9,4,0,0,1,1251,26.89232313815483,Medium,1.0,3.9,2.5,2,Medium,Medium,Medium,Medium
5,6.7,0,1,1,6,4,2,1,1,116,17.915089237425637,Medium,2.5,3.8,3.28,0,Medium,Medium,Medium,Medium
8,6.6,1,0,1,2,3,1,1,1,1412,28.40818411056848,Medium,4.5,1.9,2.94,2,Medium,High,Medium,Medium
3,5.9,1,1,0,2,0,2,0,4,2788,22.587833094227893,High,2.0,1.4,2.66,1,Medium,Medium,High,Medium
7,4.3,0,1,0,9,4,0,0,1,1313,16.72768589824517,High,3.5,3.9,2.02,0,Medium,Medium,High,Medium
7,7.4,1,0,1,6,1,1,1,1,1298,34.37499999999999,High,4.0,2.5,3.26,3,Medium,High,Medium,Medium
2,7.9,0,0,1,10,0,2,1,2,1026,16.901027582477017,Medium,1.0,3.8,3.46,0,Medium,Medium,Medium,Medium
3,5.9,1,0,1,7,0,0,0,2,1434,28.875440053795337,Medium,2.0,2.1,2.66,2,Medium,Medium,Medium,Medium
3,6.2,0,1,1,5,4,0,0,4,2615,22.09317005428608,Low,1.5,2.7,3.08,1,Medium,Medium,Medium,Low
7,4.1,0,1,2,9,0,1,1,5,3246,26.528510346119035,Medium,3.5,3.1,2.54,2,Medium,High,Low,Medium
4,8.0,0,2,0,11,2,1,0,4,2624,16.75729284224206,Medium,2.0,4.3,3.8,0,Medium,Low,Medium,Low
5,6.5,1,2,2,2,0,2,1,4,2962,28.69897959183674,Medium,3.0,1.4,3.8,2,Medium,Medium,Low,Medium
8,7.6,0,1,2,10,0,2,0,4,2519,24.9680097375238,Medium,4.0,3.8,3.94,1,Medium,High,Low,Medium
6,5.4,0,2,0,2,4,1,1,3,1932,15.74074074074074,High,3.0,2.2,2.76,0,Medium,Low,High,Medium
5,6.9,1,1,0,11,4,0,1,5,2524,25.529644871208653,Medium,3.0,4.5,3.06,2,Medium,Medium,Medium,Low
2,4.3,1,0,1,8,2,0,0,1,1713,30.11027889645828,High,1.5,3.0,2.02,3,Medium,Medium,Medium,Medium
1,6.2,1,1,0,9,2,1,0,3,2104,29.75274443418488,Medium,1.0,3.7,2.78,2,Medium,Medium,High,Medium
